symbol,volatility
HTZ,0.052091042302525425
HTZWW,
HUBC,0.07318244607721129
HUBCW,
HUBCZ,
HUBG,0.022440119880976918
HUDI,0.03272288916691719
HUHU,0.06036390850021783
HUIZ,0.03631200644638321
HUMA,0.0718093110433562
HUMAW,
HURA,0.049379211571528865
HURC,0.03167211071772516
HURN,0.019194184221216666
HUT,0.05015974120646462
HVII,0.0010833065329384122
HVIIR,
HVIIU,0.003978447962146703
HWAY,0.010765824131907404
HWBK,0.018441341791710596
HWC,0.017041967956963052
HWCPZ,0.0065824690829124205
HWH,0.07885700029608753
HWKN,0.01589796657731517
HXHX,0.051406074839649867
HYBI,0.0021410799059620265
HYDR,0.02478896599605753
HYFM,0.05936320063117397
HYLS,0.0023297979571363673
HYMC,0.052708970158790634
HYMCL,0.18233666607164298
HYMCW,
HYPD,0.2701464646381949
HYPR,0.09088669070256819
HYXF,0.009535809961829142
HYZD,0.0028415880208300785
IAC,0.02016557109406789
IART,0.04594618152721382
IAS,0.018816679739970754
IBAC,0.0015764762873392577
IBACR,
IBAT,0.011321630543569609
IBB,0.01615534895630969
IBBQ,0.01608787972725701
IBCA,0.0037804505074581943
IBCP,0.015592849400605405
IBEX,0.03234747685287158
IBG,0.1342571668366787
IBGA,0.006190888921487819
IBGK,0.007392161828512185
IBIT,0.020605179833344534
IBKR,0.020287798812962526
IBOC,0.015231953584167391
IBOT,0.01107431505417601
IBRX,0.05281532055287287
IBTF,0.0003762993103400046
IBTG,0.00037999367852769347
IBTH,0.001080652185404317
IBTI,0.0015366257104627095
IBTJ,0.0020461459697318015
IBTK,0.0024931236338578923
IBTL,0.002901188375016843
IBTM,0.0033408616502590724
IBTO,0.0036037049230944838
IBTP,0.0036882150617980987
ICAD,0.023312773772060723
ICCC,0.05054913078800277
ICCM,0.03742716209532887
ICFI,0.01971941631346309
ICG,0.08736343357444507
ICHR,0.04720807535713585
ICLN,0.012750923420037651
ICLR,0.03723297525394065
ICMB,0.01923846314505118
ICON,0.09970639625314699
ICOP,0.015055986467561098
ICU,0.12020246874937379
ICUCW,
ICUI,0.02311696638272352
IDAI,0.06506198038661443
IDCC,0.01363786982006342
IDEF,0.008693582818767883
IDN,0.05412092785307442
IDXX,0.012038542509322816
IDYA,0.03525810128498672
IEF,0.0036889827873627674
IEI,0.0022854116521082144
IEP,0.022370961193210474
IESC,0.032568385333769316
IEUS,0.008008345416707854
IFBD,0.05031445735470733
IFGL,0.006854104372368401
IFLO,0.010962015983050511
IFRX,0.08962717239885154
IFV,0.007400214901534429
IGF,0.006573555587878706
IGIB,0.0029264120143630726
IGIC,0.021870832887510367
IGMS,0.03934144867333426
IGOV,0.005992096168270587
IGSB,0.0013206638583917896
IHRT,0.04249066070396205
IHYF,0.002924008095074886
III,0.03083279485128429
IIIV,0.02470090784902738
IINN,0.09106005708972269
IINNW,0.2313392390229484
IJT,0.010956103844851838
IKNA,0.03574914124155808
IKT,0.054849414038050374
ILAG,0.07854120360487175
ILIT,0.02257850289716304
ILLR,0.08035924509441277
ILLRW,
ILMN,0.025413241514985103
ILPT,0.05348745947021643
IMAB,0.10210915966732968
IMCC,0.15943153894283912
IMCR,0.032211665827491735
IMCV,0.008477117275470434
IMDX,0.06522081826114716
IMG,0.046248897804165086
IMKTA,0.013598760139151672
IMMP,0.06992840483887444
IMMR,0.021079552800587008
IMMX,0.06039137531567003
IMNM,0.0415994136932029
IMNN,0.2870790873239108
IMOM,0.010194622000320612
IMOS,0.020769280655353464
IMPP,0.029986186797469443
IMPPP,0.004995588839543689
IMRA,0.03208256299438443
IMRN,0.036973374176720496
IMRX,0.10004532248732728
IMTE,0.04369817917415821
IMTX,0.03914274232936706
IMTXW,
IMUX,0.05067918685976739
IMVT,0.030388247519492116
IMXI,0.03155391150940635
INAB,0.060807743891708836
INACU,0.0006456055695201467
INBK,0.030118299917040323
INBKZ,0.005538062306901636
INBS,0.05920033674975824
INBX,0.04305710407243542
INBXV,
INCR,0.022379909562984024
INCY,0.018935168816183533
INDB,0.019883886392916904
INDH,0.007468516474166945
INDI,0.05495758502819908
INDP,0.1359202620326238
INDV,0.0251077194613229
INDY,0.009095411708863643
INEO,0.1209988763929934
INFR,0.009728311047105635
INGN,0.03529296242966933
INHD,0.1286659256889374
INKT,0.9557349847897939
INLF,0.08170719089603165
INM,0.11519005045962002
INMB,0.10069107674116638
INMD,0.01911502149560321
INNV,0.041904105909156594
INO,0.06362109489510491
INOD,0.05640973575711264
INRO,0.007208009661048856
INSE,0.02313253354646075
INSG,0.03856521171902884
INSM,0.04367563163703689
INTA,0.022170521543821577
INTC,0.02906215242649229
INTG,0.0587061580354576
INTJ,0.085508072430142
INTM,0.00045847471003374285
INTR,0.023884798613055366
INTS,0.0980201338619309
INTU,0.015420755576341585
INTW,0.05800255279457411
INTZ,0.07748213577260948
INV,0.049528097280797774
INVA,0.013813639494161515
INVE,0.0270000523169855
INVZ,0.067280591823734
INVZW,
INZY,0.283634292374943
IOBT,0.05812693152160305
IOMT,0.015067373957039432
IONL,0.1322794751433272
IONR,0.03550804775041744
IONS,0.023156086305101967
IONZ,0.09829730066108791
IOSP,0.014954923498273263
IOTR,0.05711989530013544
IOVA,0.09768942682864412
IPA,0.09934647201191767
IPAR,0.020736174679985484
IPCX,0.004809134125249937
IPCXR,
IPCXU,0.004500066303890747
IPDN,0.13910736715141545
IPGP,0.0268800514791478
IPHA,0.03571885356659411
IPKW,0.006800239261516542
IPM,0.04217040435922275
IPOD,0.0011640575796120602
IPODU,0.0015747497517964414
IPODW,
IPSC,0.0420440419498538
IPW,0.061586194829649846
IPWR,0.04506586442660739
IPX,0.0516791675255355
IQ,0.026579411569413958
IQQQ,0.007862626233952119
IQST,0.0986698171484567
IRBT,0.10056948259564487
IRD,0.03489966369519504
IRDM,0.03477531167084303
IREN,0.042187868093715844
IRIX,0.04617462017765641
IRMD,0.023004312752117964
IROH,0.11195205116411308
IROHR,
IROHW,
IRON,0.03040640120227862
IROQ,0.017547074767491226
IRTC,0.03184020499647775
IRWD,0.07739208307380076
ISHG,0.004781629408590209
ISHP,0.010651400369508372
ISPC,0.04327220880735664
ISPO,0.044058732992128626
ISPOW,0.08877676424920214
ISPR,0.054843331362841745
ISRG,0.014771230179262202
ISRL,0.02389202480707776
ISRLU,0.03812031628755103
ISRLW,
ISSC,0.05430588197040463
ISTB,0.0012149285782342956
ISTR,0.019989197224189684
ITIC,0.023587278357240303
ITOS,0.037314799012308546
ITRI,0.011455122790312593
ITRM,0.042942674103855966
ITRN,0.016577919290913245
IUS,0.006926278808841982
IUSB,0.002703229546630154
IUSG,0.008846592044760414
IUSV,0.007246915232807174
IVA,0.04099386932511296
IVDA,0.05913822884405586
IVDAW,
IVEG,0.00871916674591976
IVF,0.08860378345298962
IVP,0.07519423117355373
IVVD,0.07188666071725114
IWTR,0.008668897530317729
IXHL,0.9579666658432717
IXUS,0.006895154806003296
IZEA,0.04793537411543679
IZM,0.030186821240149573
JACK,0.04427573789042318
JAGX,0.06714558957531086
JAKK,0.03663920694682306
JAMF,0.02326068527365004
JANX,0.03718418754887403
JAZZ,0.02221489664876326
JBDI,0.06832001164762982
JBHT,0.02117099831881414
JBIO,0.06704227046266702
JBLU,0.03642365341686705
JBSS,0.018295072193984675
JCAP,0.015391690913611361
JCSE,0.064487203855338
JCTC,0.020422092788774153
JD,0.022218370276421078
JDOC,0.011428628819581621
JDZG,0.09753032986688841
JEM,0.1626168410288265
JEPQ,0.004058026948315194
JFB,0.06482012265463033
JFBR,0.11336505814450701
JFBRW,
JFIN,0.041342122975918855
JFU,0.05212561497012394
JG,0.04119587301305028
JGLO,0.0074314968377289115
JIVE,0.0072599239445463185
JJSF,0.02306884394977057
JKHY,0.011622493914590762
JL,0.034518107953047036
JLHL,0.09258234544048533
JMHI,0.002450008872831083
JMID,0.0107463627812697
JMSB,0.01609649558201811
JOET,0.008006130865957264
JOUT,0.024878600464439675
JOYY,0.016339994592288347
JPEF,0.007553883179085277
JPX,
JPY,0.01160734877277763
JRSH,0.01842480923639426
JRVR,0.02903530709173569
JSM,0.009757795685727407
JSMD,0.012521823006316152
JSML,0.011588828946075512
JSPR,0.08961134136178424
JSPRW,
JTAI,0.04069104828464646
JTEK,0.010999367513044499
JUNS,0.18798972329793243
JVA,0.048526304196459785
JVSA,0.11243565892183292
JVSAR,
JVSAU,0.11242055170512708
JWEL,0.0663616398847396
JXG,0.06277835403882227
JYD,0.10349103273437704
JYNT,0.03478690601969174
JZ,0.07816167028139874
JZXN,0.10350254492063869
KALA,0.07675838666310905
KALU,0.021003032528404516
KALV,0.04678614835281921
KARO,0.04317562100375933
KAVL,0.0610588808400431
KBAB,0.049127622068691056
KBSX,0.09348710499219878
KBWB,0.012456175190563395
KBWD,0.009583669182805817
KBWP,0.011385555138332568
KBWR,0.014748991248058872
KBWY,0.010391687149839115
KC,0.04972035236192598
KCHV,0.0009309019878828124
KCHVR,
KCHVU,0.001802908852878206
KDP,0.009916157299285109
KE,0.036494406758816864
KEAT,0.004860868308538683
KELYA,0.023503061189361817
KELYB,0.02981174188039659
KEQU,0.05330875396424666
KFFB,0.03213287276602963
KFII,0.001563895072282093
KFIIR,
KFIIU,0.0024825103716602432
KFRC,0.020738061321491138
KGEI,0.05257509473064115
KHC,0.014690063190247193
KIDS,0.024342008416304944
KIDZ,0.14308927064935692
KIDZW,
KINS,0.04130715477428153
KIRK,0.062201028810397845
KITT,0.0564181080939271
KITTW,
KLAC,0.02071394239649063
KLIC,0.021324777015886854
KLRS,0.047657181513782905
KLTO,1.0554571658329601
KLTOW,
KLTR,0.024776574261046794
KLXE,0.07825109477490062
KMDA,0.021786099891120198
KMLI,0.03590145783384707
KMRK,0.14579161573040017
KMTS,0.04240665135108952
KNDI,0.03615180316106663
KNGZ,0.009618953377730905
KNSA,0.02368919110144117
KOD,0.0773603178805155
KOID,0.011538305304202901
KOPN,0.04661715262702977
KOSS,0.04504763545986333
KPDD,0.052286989613448576
KPLT,0.060926986468572544
KPLTW,
KPRX,0.06001038557769382
KPTI,0.06372045119259272
KQQQ,0.00929464387872122
KRKR,0.03521811428711104
KRMA,0.008166547874906116
KRMD,0.04514316188498385
KRNT,0.03314891642391117
KRNY,0.01892000072764112
KRON,0.04287067051462561
KROP,0.010674027287395246
KROS,0.020818174141345284
KRRO,0.06931795519304756
KRT,0.028782780752023025
KRUS,0.03883096453583302
KRYS,0.028511510922015558
KSCP,0.0732839804663463
KSPI,0.020812613558967328
KTCC,0.0324773146494466
KTOS,0.03648880164994545
KTTA,0.05581132473755783
KTTAW,
KURA,0.03905084402596082
KVAC,0.0033556894347830934
KVACU,0.0051432173381583245
KVACW,
KVHI,0.01527780996449994
KWE,0.1714882429166622
KWESW,
KWM,0.24886927476990223
KWMWW,
KXIN,0.046053820832888184
KYMR,0.06775939427244676
KYTX,0.07127740300654693
KZIA,0.1363718030622153
KZR,0.03364547705706724
LAB,0.053206452563215496
LAES,0.06820961222098995
LAKE,0.04303154163256772
LAMR,0.01255222113909913
LAND,0.021326129074103743
LANDM,0.002012531734879464
LANDO,0.00774014512466641
LANDP,0.007476488714137264
LARK,0.022764426121341164
LASE,0.06566470384395387
LASR,0.055466669100806165
LAUR,0.016229618291480046
LAWR,0.05748759950272693
LAYS,0.04192422983115195
LAZR,0.059530218712673263
LBDAV,
LBDKV,
LBGJ,0.05377735095783266
LBRDA,0.03080627291618754
LBRDK,0.030742891796898417
LBRDP,0.0061581561142812205
LBTYA,0.023121044945136053
LBTYB,0.022317471920096345
LBTYK,0.024597187635658373
LCCC,0.0008022235448615809
LCCCR,
LCCCU,0.0044433104114014734
LCDS,0.007557105451341357
LCFY,0.3041552086288889
LCFYW,
LCID,0.06320160230015462
LCNB,0.018408891803135333
LCUT,0.059340571031936004
LDEM,0.011335575931837587
LDRH,0.0015221095370182309
LDRI,0.001341238167177436
LDRX,0.007153561459199204
LDSF,0.0013914410724282084
LDTC,0.18901076624309882
LDTCW,
LDWY,0.042476927101149205
LE,0.046414832901313284
LECO,0.015174779247177144
LEDS,0.05049590397352469
LEE,0.041308323783937104
LEGH,0.02051497466224617
LEGN,0.03548166316304305
LEGR,0.007108808296699708
LENZ,0.03981421871469947
LESL,0.0646016168501542
LEXX,0.03804696974034935
LEXXW,
LFCR,0.02991075427976658
LFMD,0.04044258090870175
LFMDP,0.013576248320621757
LFST,0.032744911222048485
LFUS,0.021569719127662375
LFVN,0.0327644246457762
LFWD,0.06482884349119225
LGCB,0.04158953810419659
LGCF,0.00880903825574289
LGCL,0.09405805888145227
LGHL,0.08177723517691286
LGIH,0.03828439739535126
LGND,0.022897007536070595
LGO,0.04346069481539979
LGRO,0.009750689211969752
LGVN,0.05545105876074669
LHAI,0.6268836283005612
LHSW,0.1070250540376233
LI,0.026181763659947257
LICN,0.12270140110830724
LIDR,0.22425856742811573
LIDRW,0.36207461941282487
LIEN,0.021690976557167396
LIF,0.03385613148386685
LILA,0.033863335483380455
LILAK,0.034781709686983193
LIMN,0.2971023988341031
LIMNW,
LIN,0.008612509841522873
LINC,0.023492705201671103
LIND,0.027465932632387825
LINE,0.019496635575954196
LINK,0.07177400587918469
LIPO,0.09863776630143067
LIQT,0.054534931818315764
LITE,0.02586264029945751
LITM,0.05907679166057493
LITP,0.028278566399755845
LIVE,0.14772289641488512
LIVN,0.03576744670570894
LIVR,0.0070367016335081255
LIXT,0.15616679335493389
LIXTW,1.1350293960500564
LKFN,0.015824090158875197
LKQ,0.02739210920367082
LLYVA,0.01600735024093349
LLYVK,0.01575525394765945
LMAT,0.023129030752360683
LMB,0.03255918492757908
LMBS,0.0014638374487398874
LMFA,0.126245473227703
LMNR,0.02303146628372324
LNKB,0.01976035536522974
LNKS,0.04538494306206949
LNSR,0.0137828431796335
LNT,0.011364076940037767
LNTH,0.03726068676705917
LNW,0.03267223519350757
LNZA,0.10967941464492668
LNZAW,
LOAN,0.015480809743199295
LOBO,0.12725492998185445
LOCO,0.02486925912925793
LOGI,0.017261069756029437
LOKV,0.010501571610025264
LOKVU,0.017518076453705077
LOKVW,
LOOP,0.07626646076502774
LOPE,0.01496060865900726
LOT,0.04005620057786982
LOTWW,
LOVE,0.035846950960342475
LPAA,0.0019905394240982647
LPAAU,0.004055395790561676
LPAAW,
LPBB,0.002193304005873951
LPBBU,0.0028701172986942704
LPBBW,0.16325028986857468
LPCN,0.04273176026163144
LPLA,0.018912711539012507
LPRO,0.05327730182564923
LPSN,0.05001853878498998
LPTH,0.04739376097497615
LPTX,0.05709119606794085
LQDA,0.05420185100621809
LQDT,0.02696699400586431
LRCX,0.021039471199457975
LRE,0.04834151976466385
LRFC,0.019640893066813686
LRGE,0.008654658472691501
LRHC,0.1373769048177128
LRMR,0.06868750422385769
LRND,0.009286215080193134
LSAK,0.02811197875307209
LSB,0.07139461220573701
LSBK,0.009329305110742826
LSBPW,
LSCC,0.03334127116442762
LSE,0.07926982452746731
LSEA,0.09381977579949823
LSEAW,
LSH,0.0470081224461597
LSTA,0.049603922122878875
LSTR,0.017384235064608154
LTBR,0.08058783714413974
LTRN,0.05359312351510613
LTRX,0.03670745525532797
LTRY,0.18200345582972233
LTRYW,
LUCD,0.04419331480177634
LUCY,0.11105408354498152
LUCYW,0.1942111808122376
LULU,0.034513429016994515
LUNG,0.053314290160527
LUNR,0.055139226942319305
LVHD,0.007010885268418972
LVLU,0.0804866965475328
LVO,0.05723999510140564
LVRO,0.057426347379608535
LVROW,
LVTX,0.023221502397755667
LWACU,0.0014626680370249429
LWAY,0.020294820964492873
LWLG,0.07845212042208068
LX,0.04074003479677058
LXEH,0.11114949504202229
LXEO,0.07370718744074256
LXRX,0.0659067926320137
LYEL,0.1082127936377702
LYFT,0.042684053395769424
LYRA,0.41753680708439844
LYTS,0.017482536670481802
LZ,0.03469016207907927
LZMH,0.1471907542359255
MAAS,0.36401550102793995
MACI,0.0012223962652891324
MACIU,0.0044713488437546495
MACIW,
MAGS,0.013205404890697795
MAMA,0.02568648993934925
MAMK,0.09121454424320799
MAMO,0.05364181552936258
MANH,0.018420342838374508
MAPS,0.03943226263925679
MAPSW,
MAR,0.014371328597845541
MARA,0.04696337534796289
MARPS,0.06375032589055751
MASI,0.022553915461610324
MASK,0.05768899860518208
MASS,0.05199970095593936
MAT,0.030806739259814194
MATH,0.06472500078360774
MATW,0.025512918034690805
MAXI,0.03779860112002667
MAXN,0.06592937157666946
MAYA,0.0009420001061655538
MAYAR,
MAYAU,0.006588293430107514
MAYS,0.017804105945531244
MAZE,0.06894292186043639
MB,0.0911727991343665
MBAV,0.026008580174610687
MBAVU,0.06171506430337314
MBAVW,
MBAY,
MBB,0.0034585148814327165
MBCN,0.02361172022024594
MBIN,0.02005650656011824
MBINM,0.0046097057055428355
MBINN,0.007846040982232108
MBIO,0.28897025067324617
MBLY,0.03386799059812948
MBNKP,0.005084832655034407
MBOT,0.040735888844801005
MBRX,0.11210343950829038
MBS,0.0024877648698613157
MBUU,0.030890160156887597
MBWM,0.016257968188887875
MBX,0.05624205424755797
MCBS,0.01628652716481311
MCDS,0.010696090680865005
MCFT,0.029593127957726437
MCHI,0.011963448361500808
MCHP,0.030788157526139365
MCHPP,0.024884445209457096
MCHS,0.0148145334020758
MCHX,0.04157259972593061
MCOM,0.1644072040752278
MCRB,0.0696517959839753
MCRI,0.028294972537987077
MCSE,0.009155052394146303
MCTR,0.7579494521719293
MCVT,0.2856092904773158
MDAI,0.0579672299190369
MDAIW,
MDB,0.025973130724632493
MDBH,0.05836392064174124
MDCXW,0.09332912329834643
MDGL,0.029666462128536603
MDIA,0.0732952672546051
MDIV,0.004860722245584903
MDLZ,0.011578815317945027
MDRR,0.02796093624262643
MDWD,0.02436088382614708
MDXG,0.028372016056484376
MDXH,0.03377613009492265
MEDP,0.07534269660403947
MEDX,0.012865371780424142
MEGL,0.12438544122197252
MEIP,0.07005531613926391
MELI,0.01823250119983487
MEMS,0.011617269704465673
MENS,0.09767146937213157
MEOH,0.022853470042275375
MERC,0.039114923484119664
MESA,0.025427605152669543
MESO,0.054672773100073575
META,0.017882620894801995
METC,0.07292546054501015
METCB,0.05281799770899944
METCL,0.002812101494355956
METCZ,0.005395912780563896
METD,0.01791020556543649
METU,0.03599458928805339
MFH,0.12613740065666068
MFI,0.1511968235794295
MFIC,0.01099991436307023
MFICL,
MFIN,0.02005532371397068
MFLX,0.0035180373791324584
MGEE,0.010588510701071658
MGIC,0.023645471150347826
MGIH,0.037902467549822814
MGNI,0.03996550457302879
MGNX,0.06219076513874454
MGPI,0.025092956306792535
MGRC,0.01765969953349558
MGRM,0.10637404007139195
MGRT,0.10624280226819793
MGRX,0.06212389975523729
MGTX,0.04537547779627909
MGX,0.056220250413292594
MGYR,0.013081792275092194
MHUA,0.0895293222504086
MIDD,0.019071496561372518
MIGI,0.06931776620423342
MILN,0.009567992742775963
MIMI,0.03908935648757382
MIND,0.055912659099568426
MINM,0.22537632160892346
MIRA,0.05593775797596232
MIRM,0.02384922937891257
MIST,0.07188832279000636
MITK,0.021587832948173038
MJID,0.1157899087842987
MKAM,0.0032952879487840453
MKDW,0.04992801837785788
MKDWW,
MKSI,0.030103974065208462
MKTW,0.031746292031878155
MKTX,0.01466698088519564
MLAB,0.0336764059779005
MLAC,0.0014716671761238064
MLACR,
MLACU,0.003428597974619202
MLCO,0.027103563407372296
MLEC,0.06570758562994619
MLECW,
MLGO,0.12898176046087043
MLKN,0.02771528699394184
MLTX,0.036891699677696406
MLYS,0.0308162097875421
MMLP,0.020840774233340194
MMSI,0.01871336363629234
MMYT,0.02885464593148599
MNDO,0.022376687832203743
MNDR,0.035487258992797546
MNDY,0.021484542619399256
MNKD,0.030331725120181705
MNMD,0.0399942510873987
MNOV,0.03239511895535116
MNPR,0.059123423261289186
MNRO,0.05622511319319853
MNSB,0.01727967223406328
MNSBP,0.015748768467130157
MNST,0.011009954922272986
MNTK,0.05316576640587894
MNTL,0.01410631663382593
MNTS,0.044387968162192266
MNTSW,
MNY,0.06929606163553943
MNYWW,0.13717611586041542
MOB,0.09005698819009755
MOBBW,0.1703626418815112
MOBX,0.06708905510625945
MOBXW,
MODD,0.04534777471881986
MODL,0.007437952794364309
MODV,0.19093442744944306
MOFG,0.017280643825245547
MOGO,0.17113097406782174
MOLN,0.03847636277221721
MOMO,0.028219129924870533
MORN,0.012016002610445754
MOVE,0.10823203488779366
MPAA,0.04100147325808684
MPB,0.01713789565058445
MPWR,0.02602393098040764
MQ,0.02297417229633226
MQQQ,0.017102696549949812
MRAL,0.09404631656865188
MRAM,0.024326813251662176
MRBK,0.020944269846203265
MRCC,0.014417215335660526
MRCY,0.024438627368044225
MREO,0.07059444330358171
MRIN,0.40721063529627965
MRKR,0.073229246530111
MRM,0.11041356439979863
MRNA,0.037105366758193696
MRNO,0.05422702380830196
MRNOW,
MRSN,0.07291856871364497
MRTN,0.01741589723792747
MRUS,0.055698275410643004
MRVI,0.042799866626209666
MRVL,0.031446046728845975
MRX,0.019644506520943638
MSAI,0.06177335468641616
MSAIW,
MSBI,0.01903200544280688
MSBIP,0.008387880852710762
MSDD,0.062258627492160316
MSEX,0.017075049085279553
MSFD,0.008088305477517252
MSFL,0.0165967338908635
MSFT,0.008183379350321785
MSFU,0.01621484528080094
MSGM,0.04094140268099434
MSGY,0.10817261916278695
MSII,0.03095939077028376
MSPR,0.05522128623376669
MSPRW,0.12438048250557238
MSPRZ,
MSS,0.030707721771689622
MSTP,0.06140086718544328
MSTR,0.030431991568430274
MSTX,0.06120569549818303
MSW,0.10006127073476878
MTC,0.03842617740644835
MTCH,0.02142007778863367
MTEK,0.054359214649661716
MTEKW,
MTEN,0.11257249839731598
MTEX,0.05175373143359176
MTLS,0.02858816495106056
MTRA,0.007880266339828957
MTRX,0.026861108305801032
MTSI,0.01843965867132486
MTSR,0.06338399447885815
MTVA,0.05037341829038092
MU,0.023479974828733912
MUD,0.023582520998994237
MULL,0.0471238309214397
MULN,0.33561730195464917
MURA,0.023426085305252174
MUSE,0.00140338623282284
MUU,0.04682710606931461
MVBF,0.016751286835084887
MVIS,0.05575153761693068
MVLL,0.06277331206042941
MVST,0.0662564960228769
MVSTW,
MWYN,0.14067992988081907
MXCT,0.03855674415830279
MXL,0.03286181314280035
MYCF,0.0006484818192562982
MYCG,0.0007864587265413942
MYCH,0.0012397110288289524
MYCI,0.0018543202352240152
MYCJ,0.002127726625695641
MYCK,0.0025143643621595127
MYCL,0.0028734920372772616
MYCM,0.0030383034306135158
MYCN,0.003355880998623859
MYFW,0.016887936023147025
MYGN,0.0693121101526586
MYMF,0.0006157905881538755
MYMG,0.0007209084409182653
MYMH,0.0010080678293235175
MYMI,0.0013679595203234447
MYMJ,0.0012578993164511902
MYNZ,0.06169141715708387
MYPS,0.03931286516179424
MYPSW,0.19307640231788478
MYRG,0.016444033798198997
MYSZ,0.04273152928831258
MZTI,0.014458969235226474
NAAS,0.06731860746854974
NAGE,0.043730142384040896
NAII,0.026623961748880334
NAKA,0.36772123453128414
NAKAW,
NAMI,0.09844753963885744
NAMM,0.14327802943575962
NAMMW,0.3144009788609217
NAMS,0.032323451139169186
NAMSW,0.0631347235634959
NAOV,0.14437911116373106
NATH,0.0222069796171492
NATL,0.027254419045312256
NATO,0.010625044792038582
NATR,0.027130410229908208
NAUT,0.056410633885516315
NAVI,0.01987303451625471
NB,0.07090574109947213
NBBK,0.016026801286209275
NBIS,0.05518041337193883
NBIX,0.01795873234776758
NBN,0.01765622551120007
NBTB,0.015155027531800027
NBTX,0.051737761971761415
NCEW,0.07408403638344618
NCI,0.07035363178440593
NCIQ,0.021648155697024215
NCMI,0.03157910301981545
NCNA,0.3100873228636427
NCNO,0.018381946049182103
NCPB,0.002615268873143056
NCPL,0.12331001944795865
NCPLW,
NCRA,0.07481503718529996
NCSM,0.030078615514377887
NCT,0.07856330023771338
NCTY,0.04569734837435267
NDAA,0.0051921053078427
NDAQ,0.011584096967760906
NDLS,0.056161294113885915
NDRA,0.19888774346697957
NDSN,0.017067587304184256
NECB,0.015829269071639212
NEGG,0.18614715815161384
NEHC,0.06817057253431727
NEHCW,
NEO,0.03039925039323885
NEOG,0.04484218147389661
NEON,0.10089513988158956
NEOV,0.057592482479665995
NEOVW,
NEPH,0.07812173312590528
NERD,0.012083767993321165
NERV,0.040301540722215534
NESR,0.03564119104453832
NESRW,
NETD,0.003312839158311887
NETDU,0.004304774552799802
NETDW,
NEUP,0.03963313689294541
NEWT,0.025095668913949428
NEWTG,0.005020848957168964
NEWTH,0.0032643212989172297
NEWTI,0.005526096277136572
NEWTZ,0.0020263821058573075
NEWZ,0.0073494026376810535
NEXM,0.0719537879879548
NEXN,0.02766052749203218
NEXT,0.03828967181552418
NFBK,0.021478116085748702
NFE,0.12172577060707737
NFLX,0.01608981383381811
NFTY,0.009854891748154387
NFXL,0.03239134704516649
NFXS,0.015318273537653804
NGNE,0.08028480981954055
NHIC,0.001634599902705
NHICU,0.003302020118140919
NHICW,
NHPAP,0.010882612653019015
NHPBP,0.014970283490222615
NHTC,0.02024758189360601
NICE,0.02023263968074146
NIKL,0.019977373539728376
NIOBW,
NIPG,0.06866389281021508
NISN,0.06270290365002043
NITO,0.20216891453281674
NIU,0.04934456904998533
NIVF,0.175275669808068
NIVFW,
NIXT,0.013681872629030905
NIXX,0.054947578005163325
NIXXW,
NKSH,0.018860939808447538
NKTR,0.21800679026779554
NKTX,0.03822091850662057
NLSP,0.05888774157356626
NLSPW,0.3948911038571606
NMFC,0.010938242558118124
NMFCZ,0.0025415060721792455
NMHIW,
NMIH,0.015403724905737857
NMPAU,0.0011307319175710797
NMRA,0.07942393145104956
NMRK,0.024317803003857368
NMTC,0.045487429574245
NN,0.03123565068902203
NNAVW,
NNBR,0.0542768420280015
NNDM,0.024350356690962884
NNE,0.06730119341713175
NNNN,0.09376432364221121
NNOX,0.028648195406751523
NODK,0.018129008290398277
NOEM,0.0015799571166450524
NOEMR,
NOEMU,0.004078970336475167
NOEMW,
NOTV,0.07610841170623328
NOVT,0.019412273382755495
NOWL,0.03907528867208506
NPAC,0.003692295139981662
NPACU,0.0051129660050575985
NPACW,
NPCE,0.055527256124455915
NPFI,0.0014381077577821004
NRC,0.02664639232390472
NRDS,0.04378583607939716
NRES,0.008034678959739347
NRIM,0.019189186622273167
NRIX,0.04035835359630637
NRSN,0.05723445851698737
NRSNW,
NRXP,0.042646543267812996
NRXPW,
NSCR,0.007769788245762585
NSI,0.00768407499744797
NSIT,0.016710105465559816
NSPR,0.03296319561788659
NSSC,0.017966402724453278
NSTS,0.009608910473066022
NSYS,0.029555921869651173
NTAP,0.015868969954040833
NTCL,0.24810551710438397
NTCT,0.017395338051054095
NTES,0.024527402828601854
NTGR,0.022498662754694917
NTHI,0.11198272181158704
NTIC,0.029564873746639308
NTLA,0.059902545742733494
NTNX,0.017297704807819034
NTRA,0.022188218447745177
NTRB,0.06842009927674232
NTRBW,0.23514129155747
NTRP,0.0667547678539631
NTRS,0.019421751805047908
NTRSO,0.007091120087253562
NTWK,0.03187174941197025
NTWO,0.0019755346753278624
NTWOU,0.0016487927578047918
NTWOW,
NUKK,0.06855436161313704
NUKKW,0.33996175301089465
NUSB,0.0004167803013760183
NUTX,0.06749845944583484
NUVL,0.027828850156653557
NUWE,0.21383861040130417
NVAWW,
NVAX,0.04398587042910956
NVCR,0.04635424220031429
NVCT,0.03475051081237085
NVD,0.038068775563913915
NVDA,0.01902985502707895
NVDD,0.018921191386113242
NVDG,0.038011205954305044
NVDL,0.03824453845346456
NVDS,0.028316845435688572
NVDU,0.03820709192970515
NVEC,0.03610984307108709
NVEE,0.02561328571741941
NVFY,0.09841204608509058
NVMI,0.030753559426726484
NVNI,0.11261387326939418
NVNIW,
