date,no1,no2,no3,no4,no5
2014-04-15 21:00:00,0.355743,-0.563813,-0.282739,0.085613,-0.056783
2014-04-15 22:00:00,0.433684,0.622277,-0.739181,-0.671623,-0.909330
2014-04-15 23:00:00,-1.517108,-0.619462,1.121198,1.248085,-0.292185
2014-04-16 00:00:00,-0.388443,-0.868860,-0.495818,-2.355994,1.171155
2014-04-16 01:00:00,0.825688,0.639082,-0.991341,0.040558,-0.862986
2014-04-16 02:00:00,0.636694,0.362810,1.211140,-0.297826,-0.347329
2014-04-16 03:00:00,-0.569987,0.631413,1.428005,-0.873843,0.763729
2014-04-16 04:00:00,-0.293071,0.562665,-0.992432,-1.258662,0.096060
2014-04-16 05:00:00,-1.471005,0.270022,0.217053,0.117322,-0.095772
2014-04-16 06:00:00,-1.583403,0.299554,-2.312164,0.106801,0.196688
2014-04-16 07:00:00,0.799669,-1.122593,-0.401811,-0.956532,-0.070747
2014-04-16 08:00:00,1.350681,0.799746,0.468407,-1.248913,-0.451393
2014-04-16 09:00:00,0.538961,-0.638990,-0.143184,0.803556,0.368846
2014-04-16 10:00:00,-0.542182,0.049747,0.799792,1.204296,-0.393401
2014-04-16 11:00:00,-0.082367,0.629151,0.109830,1.242992,-1.021234
2014-04-16 12:00:00,-0.126665,-1.419880,0.395553,0.368283,0.248053
2014-04-16 13:00:00,-1.602410,0.430604,-0.101624,1.413044,-0.398459
2014-04-16 14:00:00,1.478820,0.955725,-1.186847,0.496048,-0.092613
2014-04-16 15:00:00,-1.503571,1.092668,-0.140735,1.244211,1.142066
2014-04-16 16:00:00,1.158489,-1.136379,0.526691,0.444695,0.690837
2014-04-16 17:00:00,-0.503904,-2.059633,-0.830851,-0.968041,-1.148492
2014-04-16 18:00:00,1.617533,-0.395430,-1.431833,-1.890368,1.861217
2014-04-16 19:00:00,-0.617017,0.384957,-0.913001,0.766931,0.184710
2014-04-16 20:00:00,-1.286672,1.063121,-0.332811,-0.968779,0.215016
2014-04-16 21:00:00,0.272869,0.048388,-0.824144,-0.715891,-0.684763
2014-04-16 22:00:00,-0.544861,0.284048,0.116081,2.135216,-0.633903
2014-04-16 23:00:00,2.030426,0.345768,0.066794,-0.060141,-0.345775
2014-04-17 00:00:00,0.434238,0.746335,-0.651415,-1.775927,-0.562741
2014-04-17 01:00:00,-0.287801,1.508519,0.367053,0.892974,-0.644518
2014-04-17 02:00:00,0.722233,0.047017,0.057099,0.717463,0.377756
2014-04-17 03:00:00,-0.163818,-0.500250,-1.829195,-0.860793,-0.261835
2014-04-17 04:00:00,-1.676975,-0.020879,-0.730584,-0.788642,-2.183876
2014-04-17 05:00:00,0.384508,0.129003,-1.473743,0.448590,1.310279
2014-04-17 06:00:00,0.362386,-1.460784,1.418044,-1.407656,-0.720297
2014-04-17 07:00:00,0.918492,0.365016,0.536811,0.519319,0.120596
2014-04-17 08:00:00,1.382367,1.704609,0.489645,-0.525958,0.152100
2014-04-17 09:00:00,0.983237,-0.301574,-0.192603,-0.021921,0.387743
2014-04-17 10:00:00,0.715160,-1.332987,0.633998,2.160400,-0.918867
2014-04-17 11:00:00,0.305397,-0.005984,-0.137618,1.739565,-1.978297
2014-04-17 12:00:00,-0.186949,0.831571,0.435678,0.784175,-0.823183
2014-04-17 13:00:00,0.417095,-1.819616,-0.665908,1.175996,-1.144210
2014-04-17 14:00:00,1.278306,0.344052,0.826132,0.097828,0.186088
2014-04-17 15:00:00,0.918218,-0.137997,0.135034,-0.961620,0.420791
2014-04-17 16:00:00,-1.041378,-0.140687,-0.105015,-0.776354,-0.097075
2014-04-17 17:00:00,0.449840,1.112886,-1.294598,-1.050922,-0.291044
2014-04-17 18:00:00,1.592935,1.225929,1.002426,0.709092,-0.388303
2014-04-17 19:00:00,1.177732,-2.205385,-1.362227,-0.803721,-0.343843
2014-04-17 20:00:00,0.337993,0.868316,-0.122619,-0.322142,0.440250
2014-04-17 21:00:00,1.288898,-1.209777,-0.153730,1.265320,-0.901055
2014-04-17 22:00:00,0.557228,0.246829,-0.042409,-1.199787,0.655564
2014-04-17 23:00:00,-0.208080,-0.354116,-0.182826,-1.673895,1.873962
2014-04-18 00:00:00,-1.524236,2.061296,0.509277,0.760294,-1.255069
2014-04-18 01:00:00,0.134481,0.733063,0.450108,-1.698628,1.361516
2014-04-18 02:00:00,-0.234574,-0.124056,0.931835,0.061121,1.427477
2014-04-18 03:00:00,0.707411,0.244064,-0.804732,0.950400,-0.545035
2014-04-18 04:00:00,1.695960,0.230611,-0.061688,0.880124,0.552793
2014-04-18 05:00:00,0.969864,-0.305167,0.079247,-1.951439,-1.494908
2014-04-18 06:00:00,-2.447487,0.538278,-0.820761,0.700874,-0.615691
2014-04-18 07:00:00,-0.314530,0.396460,0.538470,1.733352,-0.772782
2014-04-18 08:00:00,-0.496284,-0.058995,-0.634573,1.614993,0.185208
2014-04-18 09:00:00,-0.535766,-0.542059,-1.732853,1.126428,-0.000521
2014-04-18 10:00:00,1.351332,1.425544,0.463308,0.366046,0.590781
2014-04-18 11:00:00,-0.768824,-0.048735,-0.463648,0.877497,0.617823
2014-04-18 12:00:00,0.936132,-1.627714,0.176571,0.221441,1.442589
2014-04-18 13:00:00,0.368820,-2.121932,0.281951,-0.606427,0.093832
2014-04-18 14:00:00,1.668882,1.688679,0.284597,0.652055,1.285201
2014-04-18 15:00:00,0.615168,2.323971,-0.025607,-1.491472,0.198033
2014-04-18 16:00:00,0.015630,-0.746369,0.509935,1.519003,-0.089833
2014-04-18 17:00:00,-0.854180,0.613284,0.081480,2.144120,0.801520
2014-04-18 18:00:00,0.946613,-0.669236,-1.096236,-1.660444,1.088032
2014-04-18 19:00:00,1.213453,-0.489963,-1.497316,0.575410,0.894751
2014-04-18 20:00:00,-0.590801,1.027728,-0.861214,0.708425,-0.449774
2014-04-18 21:00:00,0.378255,0.202217,-0.055074,1.927935,0.626765
2014-04-18 22:00:00,0.707591,0.910082,-0.684107,-0.268924,-0.172388
2014-04-18 23:00:00,-0.552395,-0.438676,-0.851415,-1.163247,0.387757
2014-04-19 00:00:00,-0.089422,0.702142,-0.846601,-1.654243,0.446945
2014-04-19 01:00:00,-0.592914,-0.978011,-1.434694,1.297758,0.596431
2014-04-19 02:00:00,-0.605968,0.506173,-1.837965,-0.562781,0.312586
2014-04-19 03:00:00,1.629767,-1.429971,-1.338345,-0.171300,0.010831
2014-04-19 04:00:00,1.218163,0.773805,-1.011642,0.539465,-0.146973
2014-04-19 05:00:00,0.888568,-0.177490,0.511013,-1.055546,-0.959716
2014-04-19 06:00:00,-1.918288,-0.817679,-1.917906,-0.456311,0.353466
2014-04-19 07:00:00,-1.422708,0.733273,-0.478587,-0.756004,-2.261300
2014-04-19 08:00:00,1.116857,0.213621,-1.591781,1.833192,-1.152868
2014-04-19 09:00:00,-0.671384,1.383805,-1.497515,0.243404,1.655505
2014-04-19 10:00:00,-1.141377,-0.705908,-0.300041,0.485997,-0.120327
2014-04-19 11:00:00,0.404311,0.096241,-1.813270,1.375639,-1.101763
2014-04-19 12:00:00,-1.352067,1.372831,-1.729258,-1.052696,-0.210516
2014-04-19 13:00:00,0.146536,0.753283,0.241797,-2.915437,-0.446667
2014-04-19 14:00:00,0.417380,1.108289,1.825116,-0.900646,-0.203505
2014-04-19 15:00:00,-0.635450,0.239167,0.358493,-0.916259,-0.922648
2014-04-19 16:00:00,-1.971573,0.091308,-0.708943,-0.686535,0.000812
2014-04-19 17:00:00,-1.533784,0.363749,0.919119,0.377509,-2.317989
2014-04-19 18:00:00,-0.191446,1.666309,1.496962,-0.270666,0.323640
2014-04-19 19:00:00,2.298319,0.333951,0.832606,-0.777954,-0.551313
2014-04-19 20:00:00,-1.404067,0.099106,-2.709696,-1.258790,-1.681868
2014-04-19 21:00:00,1.290042,2.142326,-0.948548,0.692126,-0.638870
2014-04-19 22:00:00,-0.233301,2.806107,-1.529331,-0.081641,-3.169761
2014-04-19 23:00:00,-0.779023,-0.381649,0.316974,0.855744,1.841527
2014-04-20 00:00:00,-0.014642,-1.760295,0.607406,-0.907250,0.978763
2014-04-20 01:00:00,-0.628367,-0.373492,-0.665192,0.830869,-0.798084
2014-04-20 02:00:00,-0.178813,0.495608,-0.477747,-1.090843,-0.582650
2014-04-20 03:00:00,-1.925027,-0.896442,0.653553,0.086951,0.786653
2014-04-20 04:00:00,0.060209,-0.377381,-0.295141,1.911443,-0.458979
2014-04-20 05:00:00,1.843533,0.872050,-0.365511,-1.388398,-1.270462
2014-04-20 06:00:00,0.694236,0.726064,0.027018,-0.768307,-0.614969
2014-04-20 07:00:00,-0.668878,0.523882,0.110006,-1.420300,-1.742438
2014-04-20 08:00:00,-0.041754,-0.058448,0.074303,-0.532484,0.039527
2014-04-20 09:00:00,0.342041,0.596663,-0.990565,-2.228102,-0.623198
2014-04-20 10:00:00,0.008360,0.747652,-0.345236,-0.743737,1.267266
2014-04-20 11:00:00,1.436338,0.863380,0.050207,1.734474,-2.290394
2014-04-20 12:00:00,-0.661712,1.328291,-0.072569,0.222405,1.454665
2014-04-20 13:00:00,-0.854010,1.370990,-0.035818,-0.886202,0.866807
2014-04-20 14:00:00,0.399496,1.743701,-0.714972,1.347473,-0.419046
2014-04-20 15:00:00,0.891419,0.057304,0.723018,0.156496,0.081916
2014-04-20 16:00:00,0.528430,-1.104395,-1.448365,0.140796,-0.751371
2014-04-20 17:00:00,-0.932728,-0.089462,-1.928446,0.089810,0.862210
2014-04-20 18:00:00,0.486972,1.544138,-0.237931,0.044917,1.049588
2014-04-20 19:00:00,-1.569343,2.267022,1.870855,-0.114157,1.260661
2014-04-20 20:00:00,1.518601,0.611560,-2.076964,-0.405503,0.486186
2014-04-20 21:00:00,0.180532,1.298410,-0.049134,-0.601708,0.290246
2014-04-20 22:00:00,2.004992,-0.814602,-0.603254,1.609825,-1.088455
2014-04-20 23:00:00,2.100675,-0.188901,0.172138,-0.416540,0.426299
2014-04-21 00:00:00,0.661130,1.304939,-1.215781,-1.381377,-0.699895
2014-04-21 01:00:00,-0.136362,1.192160,1.114554,-1.986880,-1.501109
2014-04-21 02:00:00,1.118159,1.574955,1.923756,-0.664014,0.844744
2014-04-21 03:00:00,-0.265937,0.080227,0.583830,-0.254760,-0.039549
2014-04-21 04:00:00,1.182914,0.641589,1.812612,0.154736,-0.165721
2014-04-21 05:00:00,0.898768,0.499154,1.261224,-1.258965,-1.220248
2014-04-21 06:00:00,-0.129325,0.807710,-2.271576,-0.335248,0.521326
2014-04-21 07:00:00,1.050881,-1.385367,-0.688984,-1.126625,-0.229430
2014-04-21 08:00:00,1.627345,0.055850,0.613542,-0.096954,-0.226876
2014-04-21 09:00:00,-0.787815,-0.516825,0.861098,0.470238,-0.965341
2014-04-21 10:00:00,1.105104,0.036408,0.138293,0.018687,-0.815898
2014-04-21 11:00:00,-0.073441,1.417169,0.954560,0.113014,-1.045927
2014-04-21 12:00:00,0.412324,0.330734,-1.699429,1.263719,1.662115
2014-04-21 13:00:00,-1.271977,-1.010474,-0.014426,0.513211,-1.394134
2014-04-21 14:00:00,-0.187437,1.624516,-0.794970,-1.360059,-0.812529
2014-04-21 15:00:00,0.148605,0.297199,0.434078,0.822214,-1.075830
2014-04-21 16:00:00,1.594984,0.117948,0.338348,-0.213793,-0.369662
2014-04-21 17:00:00,0.434397,-0.771874,-1.283725,0.418773,-1.262922
2014-04-21 18:00:00,0.219394,-0.618819,2.142736,1.240393,-0.015026
2014-04-21 19:00:00,-0.081100,0.631759,-0.367621,-0.256121,-0.115126
2014-04-21 20:00:00,0.435943,0.959874,-0.517599,0.256522,0.529793
2014-04-21 21:00:00,-0.840538,-0.269741,2.081587,-0.648746,0.263830
2014-04-21 22:00:00,-1.217683,0.400259,0.812654,-1.283873,-1.551134
2014-04-21 23:00:00,0.531242,0.151364,0.319872,-0.179254,-0.128098
2014-04-22 00:00:00,1.277175,0.014156,-0.456815,0.748004,-0.305824
2014-04-22 01:00:00,0.414932,-1.671466,-1.282243,0.549004,0.333460
2014-04-22 02:00:00,-1.358311,-1.603212,-0.032003,-0.145179,-0.668393
2014-04-22 03:00:00,-1.351934,-0.785115,1.176785,0.533995,-0.486903
2014-04-22 04:00:00,1.033698,-1.066634,-1.054546,-0.446879,1.635067
2014-04-22 05:00:00,-2.255786,-1.383943,-1.542062,0.962189,-0.687651
2014-04-22 06:00:00,-0.339032,0.330617,1.077217,-0.462756,0.981986
2014-04-22 07:00:00,0.964264,-0.240742,0.599270,0.017801,0.634292
2014-04-22 08:00:00,-0.817008,2.407674,0.288522,-1.227066,-0.105146
2014-04-22 09:00:00,-0.055751,1.379283,-0.611936,0.148332,-0.922780
2014-04-22 10:00:00,1.385199,0.980367,-0.153340,-0.122917,0.809203
2014-04-22 11:00:00,-0.202165,1.092632,-0.934531,-0.662638,0.837885
2014-04-22 12:00:00,0.878785,-1.188621,0.367911,-1.335074,-0.587877
2014-04-22 13:00:00,0.848634,-0.350535,-2.040619,1.791136,-0.055275
2014-04-22 14:00:00,1.291649,-0.283155,-1.402534,-0.983211,-0.791902
2014-04-22 15:00:00,-1.113359,-1.555041,-1.281890,1.140137,0.564861
2014-04-22 16:00:00,-0.168302,-1.435026,-0.831035,1.372306,-0.398274
2014-04-22 17:00:00,-0.938942,-0.815682,0.178328,-2.049724,1.645001
2014-04-22 18:00:00,0.911099,-0.876839,-0.721302,-0.179370,-0.595502
2014-04-22 19:00:00,1.700234,-0.043539,-1.145552,1.180278,-1.185481
2014-04-22 20:00:00,-0.613242,-0.959723,2.342587,-0.440309,-0.506272
2014-04-22 21:00:00,1.349212,0.335575,-0.435281,-1.910224,0.226964
2014-04-22 22:00:00,-0.948951,-0.467723,1.340389,0.149716,1.445986
2014-04-22 23:00:00,-0.102989,0.698603,0.083074,0.667156,1.806858
2014-04-23 00:00:00,0.176239,-0.705791,0.231159,-0.096640,0.136369
2014-04-23 01:00:00,0.024512,-0.536011,1.789021,-1.212632,-1.277439
2014-04-23 02:00:00,0.985601,1.907201,1.133725,0.439033,1.717442
2014-04-23 03:00:00,-0.205664,1.391328,0.445160,0.145951,0.125551
2014-04-23 04:00:00,1.612651,-0.033345,0.622225,0.198742,-2.043593
2014-04-23 05:00:00,-0.204658,0.437732,-0.473477,-0.681311,1.289764
2014-04-23 06:00:00,-0.655371,-1.398970,1.344994,0.587544,1.616221
2014-04-23 07:00:00,1.040495,-1.410810,2.401414,-0.057501,-1.333560
2014-04-23 08:00:00,0.859733,0.163508,0.979130,-1.117460,-1.550423
2014-04-23 09:00:00,0.306808,-0.521520,0.798889,-1.937895,0.401764
2014-04-23 10:00:00,-0.069096,-0.531888,0.393270,0.563917,0.853259
2014-04-23 11:00:00,-0.919851,-0.324393,-3.089721,0.106916,-0.764526
2014-04-23 12:00:00,0.123545,-0.578303,-0.372160,0.338879,1.059212
2014-04-23 13:00:00,-0.015721,-0.015492,0.668771,-0.737443,1.182880
2014-04-23 14:00:00,-1.618521,0.312504,1.963349,-0.637990,0.456080
2014-04-23 15:00:00,-0.366287,-1.007267,-0.061956,0.480032,1.786198
2014-04-23 16:00:00,0.689881,2.037666,-0.222637,0.843771,-1.353058
2014-04-23 17:00:00,-0.714364,1.688349,0.860000,-0.273818,-1.937326
2014-04-23 18:00:00,-0.687498,-0.025885,-0.626643,-0.716548,0.126447
2014-04-23 19:00:00,0.769339,1.168534,0.163418,-1.871381,0.402634
2014-04-23 20:00:00,0.822455,-2.660968,3.224348,-1.286122,0.463017
2014-04-23 21:00:00,0.124917,-0.203979,-0.950787,1.119549,-0.689187
2014-04-23 22:00:00,0.453578,-1.068099,0.505410,0.407735,0.710955
2014-04-23 23:00:00,-0.138879,-0.717650,1.052353,0.566808,0.574757
2014-04-24 00:00:00,0.242905,1.313419,1.403179,1.505444,0.427110
2014-04-24 01:00:00,0.053233,-1.207896,0.546598,0.589296,0.540870
2014-04-24 02:00:00,-1.114556,-0.736548,0.136178,1.086994,0.437730
2014-04-24 03:00:00,1.703222,0.913268,1.054585,0.359162,-0.782803
2014-04-24 04:00:00,1.053722,0.695244,-1.212215,1.689420,0.651376
2014-04-24 05:00:00,0.478098,0.310870,1.897435,0.948265,0.020243
2014-04-24 06:00:00,-0.562567,-0.278392,0.610155,-0.035759,1.492738
2014-04-24 07:00:00,-0.355058,-0.760080,1.626480,-1.547045,2.103278
2014-04-24 08:00:00,0.435431,0.807420,-0.210537,-1.072306,0.931740
2014-04-24 09:00:00,0.709997,0.492115,-0.955681,-0.156910,-0.705529
2014-04-24 10:00:00,1.446175,-0.152098,-0.001576,-0.403576,-1.249760
2014-04-24 11:00:00,1.804033,1.148423,0.174916,-1.381535,-0.300229
2014-04-24 12:00:00,-1.259086,2.125066,0.050296,0.992586,1.480362
2014-04-24 13:00:00,0.854396,0.569316,0.434917,-2.167229,-0.417662
2014-04-24 14:00:00,1.742408,0.234935,0.652366,0.264952,-1.411799
2014-04-24 15:00:00,0.554672,-0.588691,0.289470,-1.234498,-0.211166
2014-04-24 16:00:00,-0.740221,-1.179959,-1.908302,-1.043315,-1.133289
2014-04-24 17:00:00,-0.925086,0.213768,0.355839,0.380106,0.155762
2014-04-24 18:00:00,-0.430529,-1.129377,0.826250,-1.930873,-0.648047
2014-04-24 19:00:00,1.030968,-1.051197,1.065237,0.307663,-0.261497
2014-04-24 20:00:00,-0.015451,-0.816164,0.513401,-1.058718,-0.432050
2014-04-24 21:00:00,-0.543533,1.295000,-1.146528,-0.343099,1.092038
2014-04-24 22:00:00,-0.293267,0.380929,0.928048,-0.309423,-0.709982
2014-04-24 23:00:00,-0.937431,-1.868418,-0.393310,-0.767202,-1.359078
2014-04-25 00:00:00,0.108791,0.995133,-0.747422,-0.225960,-1.223969
2014-04-25 01:00:00,-0.637792,1.475939,-0.035161,-1.746719,0.252889
2014-04-25 02:00:00,0.877848,-0.520835,1.137290,0.662263,-0.110331
2014-04-25 03:00:00,0.981297,-1.571835,-1.872627,1.349187,-0.328824
2014-04-25 04:00:00,-1.066527,-0.167485,-0.069095,-2.071201,-1.739503
2014-04-25 05:00:00,-0.330770,-1.847708,1.843767,0.257418,-1.747319
2014-04-25 06:00:00,-1.385082,1.027098,0.270991,1.075426,0.921724
2014-04-25 07:00:00,-1.003084,-0.034935,-0.488761,-1.524193,1.701165
2014-04-25 08:00:00,-0.589387,1.861184,-0.880448,-0.559717,0.259080
2014-04-25 09:00:00,-0.420403,1.666627,1.376164,-0.626356,-0.793701
2014-04-25 10:00:00,-0.289892,-0.916062,0.079416,-0.803715,-0.572858
2014-04-25 11:00:00,0.125861,-2.256337,-0.988898,-1.443027,-0.109713
2014-04-25 12:00:00,3.422661,0.123719,0.947095,-1.906803,0.950510
2014-04-25 13:00:00,-0.976783,0.720744,-0.590684,-0.812774,0.059774
2014-04-25 14:00:00,0.033413,1.982547,-0.391110,1.329086,-0.000167
2014-04-25 15:00:00,-0.947069,0.236838,-0.489329,0.829406,1.742831
2014-04-25 16:00:00,-0.278031,-1.262879,-0.481574,0.070455,1.126989
2014-04-25 17:00:00,1.190825,-0.210819,0.009946,1.134933,0.724029
2014-04-25 18:00:00,-0.547950,-1.499192,-0.911856,0.316947,2.549749
2014-04-25 19:00:00,-0.037280,-0.708585,-2.460078,-1.200320,0.678473
2014-04-25 20:00:00,-0.629672,0.406310,1.799239,0.909989,-1.207319
2014-04-25 21:00:00,-1.408212,-0.010402,-1.152582,-0.097050,0.326003
2014-04-25 22:00:00,1.641246,-0.578001,-0.469888,0.677936,-0.630836
2014-04-25 23:00:00,0.019984,-0.437332,-1.026620,0.369724,-0.292355
2014-04-26 00:00:00,-1.082659,-0.614951,-1.505691,-1.694035,-0.406059
2014-04-26 01:00:00,-0.634690,0.051448,2.874852,1.151432,0.993629
2014-04-26 02:00:00,0.534074,0.496168,-0.458503,0.227717,1.183709
2014-04-26 03:00:00,-0.553059,-0.995903,0.887975,0.706049,0.320995
2014-04-26 04:00:00,-0.455716,0.720054,-0.027943,-0.426870,-1.672361
2014-04-26 05:00:00,1.964974,-0.825808,-0.302675,-1.992686,0.189138
2014-04-26 06:00:00,-0.361643,-0.060322,-0.192830,1.334635,-0.718798
2014-04-26 07:00:00,0.102143,-0.460621,0.379950,0.037571,0.128069
2014-04-26 08:00:00,-0.065857,0.425200,1.350505,1.121490,0.422878
2014-04-26 09:00:00,0.848686,-0.161778,-1.217014,0.483396,0.039088
2014-04-26 10:00:00,0.056570,-0.579358,-0.380883,1.782216,0.133068
2014-04-26 11:00:00,-0.042797,-0.605738,1.780099,-0.706154,-0.598328
2014-04-26 12:00:00,0.258052,1.837934,-0.082124,0.904039,-0.181963
2014-04-26 13:00:00,0.405992,-0.499082,0.399541,-0.876994,-0.060761
2014-04-26 14:00:00,0.639542,1.161849,0.341389,-1.711938,1.314392
2014-04-26 15:00:00,0.010444,2.490771,-0.108625,1.149409,-0.162574
2014-04-26 16:00:00,0.085241,-0.934441,0.375321,-0.395463,0.220219
2014-04-26 17:00:00,-1.295564,-0.022706,2.264931,0.785503,-0.883574
2014-04-26 18:00:00,0.276996,-1.011814,-0.922902,0.053349,1.377434
2014-04-26 19:00:00,-0.312982,0.483980,0.114217,-0.596475,-0.166987
2014-04-26 20:00:00,0.113275,2.283466,0.066155,-0.858667,-1.063798
2014-04-26 21:00:00,0.255771,-0.983522,0.293273,1.390003,0.047041
2014-04-26 22:00:00,1.748954,1.372829,-1.250544,-0.474880,0.526108
2014-04-26 23:00:00,-0.286808,0.009666,-0.327053,0.143045,-1.121079
2014-04-27 00:00:00,-0.074000,1.825196,0.684107,-1.032671,1.393180
2014-04-27 01:00:00,0.844700,-0.984897,0.279555,-1.363555,0.198718
2014-04-27 02:00:00,1.462204,-0.050041,1.303682,-0.326942,-0.697825
2014-04-27 03:00:00,-0.818175,-0.312562,0.273719,1.162629,1.059130
2014-04-27 04:00:00,0.948094,-0.082021,-0.894418,-0.429743,0.040789
2014-04-27 05:00:00,0.544449,-0.383041,2.491756,-1.081005,0.099889
2014-04-27 06:00:00,-0.063210,0.322164,0.545191,0.671700,-0.697759
2014-04-27 07:00:00,-0.374747,-0.684471,0.858641,-0.595247,1.056325
2014-04-27 08:00:00,0.085764,-1.262923,-0.105403,0.412483,1.896560
2014-04-27 09:00:00,-0.413374,0.280997,0.745058,-1.585780,-1.209470
2014-04-27 10:00:00,1.060619,-1.121963,-0.687851,0.496493,-0.037977
2014-04-27 11:00:00,0.877122,0.394328,1.201939,0.895841,1.965143
2014-04-27 12:00:00,-1.221188,1.766876,1.206536,-0.044098,-0.359906
2014-04-27 13:00:00,1.016391,0.208122,1.226374,-0.430724,-0.433623
2014-04-27 14:00:00,0.709133,0.575590,1.193705,-0.197367,-0.697482
2014-04-27 15:00:00,-0.282420,-1.591320,-0.121584,-0.452932,0.376226
2014-04-27 16:00:00,-0.726319,-1.582326,-0.812302,0.535206,-0.213173
2014-04-27 17:00:00,-1.368634,0.479103,0.367082,0.449873,2.093135
2014-04-27 18:00:00,0.828188,1.724371,0.362920,-0.864027,0.887781
2014-04-27 19:00:00,-2.028028,-1.193581,-0.893540,0.476126,-0.823452
2014-04-27 20:00:00,-0.655705,-0.305513,0.659510,0.019453,1.693182
2014-04-27 21:00:00,0.296129,0.407943,0.877156,-0.722686,-0.053963
2014-04-27 22:00:00,0.019492,-0.540239,0.204742,-1.447896,0.957241
2014-04-27 23:00:00,2.450374,0.013421,-0.502154,1.152893,-0.927727
2014-04-28 00:00:00,-0.905450,0.849302,-1.295831,0.139469,1.132824
2014-04-28 01:00:00,0.325657,1.888456,-1.371126,1.540025,-1.182798
2014-04-28 02:00:00,-0.284224,0.315647,0.462713,0.499261,-0.607046
2014-04-28 03:00:00,-0.774766,-0.811499,-0.049070,-0.222718,-3.012666
2014-04-28 04:00:00,-0.711899,0.673289,0.349233,-0.792133,1.472225
2014-04-28 05:00:00,-1.730347,-0.929171,0.190125,-0.883072,-0.313408
2014-04-28 06:00:00,1.778469,1.151073,-1.079648,-1.437672,0.917669
2014-04-28 07:00:00,-0.731498,-0.636228,-1.984490,-1.636635,-2.144230
2014-04-28 08:00:00,-0.856134,1.159182,0.592193,-0.310409,0.332537
2014-04-28 09:00:00,0.690681,-0.193439,-0.012571,-0.003499,0.154016
2014-04-28 10:00:00,0.950848,0.578307,-0.072031,-0.146092,0.056332
2014-04-28 11:00:00,1.487345,0.630383,1.500099,-1.451708,-0.653805
2014-04-28 12:00:00,1.272781,-0.011965,-0.778530,0.359565,1.109204
2014-04-28 13:00:00,0.437211,-0.868076,0.371639,1.610845,1.546217
2014-04-28 14:00:00,-0.913208,0.160597,-0.422217,1.309583,-0.799447
2014-04-28 15:00:00,0.684131,-1.200037,-0.290474,0.252702,-0.284403
2014-04-28 16:00:00,-0.859256,-0.504939,2.120290,1.797073,0.421389
2014-04-28 17:00:00,0.731955,0.429945,0.728064,-0.382055,-1.870204
2014-04-28 18:00:00,-1.027400,-1.133988,1.027209,0.221369,0.011086
2014-04-28 19:00:00,0.335548,0.382509,-1.213271,-0.593981,-0.448558
2014-04-28 20:00:00,1.697122,0.860166,1.636282,-0.396701,1.315036
2014-04-28 21:00:00,0.309539,1.726252,0.056616,0.762847,0.973466
2014-04-28 22:00:00,0.538459,0.846284,1.638829,-1.693802,1.099504
2014-04-28 23:00:00,2.012777,1.507973,0.022082,0.158687,-0.226209
2014-04-29 00:00:00,0.345309,1.669645,0.093374,-0.891316,0.172927
2014-04-29 01:00:00,-0.301666,-0.152634,2.119491,-0.085566,-1.241468
2014-04-29 02:00:00,0.402413,0.503398,0.575511,0.498709,-1.050134
2014-04-29 03:00:00,-0.645960,0.259986,0.558756,0.486834,-0.639665
2014-04-29 04:00:00,-0.210534,1.995086,-1.576959,-0.439120,1.617848
2014-04-29 05:00:00,1.037572,-1.354873,0.858188,-0.089798,-0.658557
2014-04-29 06:00:00,-0.712449,-0.462165,0.204147,-2.195934,-0.130532
2014-04-29 07:00:00,-0.021326,-0.445596,0.250727,1.037465,0.722690
2014-04-29 08:00:00,0.563497,-0.646422,-0.724719,0.814833,-2.213341
2014-04-29 09:00:00,0.157169,2.339560,0.463493,0.573362,-0.191575
2014-04-29 10:00:00,-0.035063,0.703290,0.318678,-0.007960,0.064484
2014-04-29 11:00:00,-1.028579,-0.090725,-1.233194,0.517821,-0.380782
2014-04-29 12:00:00,0.546361,-0.905236,-0.060567,1.269496,0.105909
2014-04-29 13:00:00,0.178002,-1.596425,0.322950,0.560438,-1.219590
2014-04-29 14:00:00,0.529692,0.662257,0.486311,-0.067209,1.502130
2014-04-29 15:00:00,-0.089827,-0.210401,1.023849,0.627380,0.360999
2014-04-29 16:00:00,-0.236826,-2.138746,1.168279,-0.080859,-0.734779
2014-04-29 17:00:00,-0.768766,-0.036442,-1.740486,-1.559442,0.721438
2014-04-29 18:00:00,-1.160274,0.707829,1.072848,-0.169848,-0.960860
2014-04-29 19:00:00,0.463328,0.625569,-0.937668,0.258162,0.269590
2014-04-29 20:00:00,0.813236,0.996923,-0.023602,0.616413,-0.711872
2014-04-29 21:00:00,0.057749,0.469041,0.499272,0.014879,0.517242
2014-04-29 22:00:00,-0.304981,0.066017,0.778571,-1.072743,0.507901
2014-04-29 23:00:00,-1.711801,-0.094612,-0.528501,0.533147,1.395436
2014-04-30 00:00:00,0.098353,-0.282171,-1.231524,0.257163,-1.954122
2014-04-30 01:00:00,0.097942,2.169048,0.261903,0.889858,0.371721
2014-04-30 02:00:00,0.910884,-0.827662,0.870276,1.020738,-2.014325
2014-04-30 03:00:00,-0.312505,-1.881128,-0.635040,0.585197,-0.880163
2014-04-30 04:00:00,1.195861,-0.159615,-0.917813,0.603726,0.965642
2014-04-30 05:00:00,-1.630216,-1.733275,-1.486990,1.217193,0.140611
